shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_3592,33.948639,-118.399429,1638,187134.78786367
p_3592,33.948563,-118.399498,1639,187145.35901502
p_3592,33.948467,-118.399567,1640,187157.77165373
p_3592,33.948383,-118.399605,1641,187167.7292308
p_3592,33.948273,-118.399643,1642,187180.42618189
p_3592,33.948154,-118.399658,1643,187193.69846593
p_3592,33.947952,-118.399673,1644,187216.14746311
p_3592,33.947742,-118.399712,1645,187239.71830982
p_3592,33.947567,-118.399734,1646,187259.23580687
p_3592,33.947186,-118.399765,1647,187301.59392281
p_3592,33.945751,-118.39975,1648,187460.77219953
p_3592,33.945675,-118.399757,1649,187469.22702637
p_3592,33.945599,-118.399788,1650,187478.13083917
p_3592,33.94553,-118.399849,1651,187487.63748331
p_3592,33.945457,-118.399933,1652,187498.8564474
p_3592,33.945412,-118.399986,1653,187505.85073229
p_3592,33.945339,-118.400085,1654,187518.07054139
p_3592,33.945339,-118.400238,1655,187532.21446094
p_3592,33.94532,-118.400902,1656,187593.63339849
p_3592,33.945316,-118.400955,1657,187598.55297574
p_3592,33.94529,-118.40123,1658,187624.13812337
p_3592,33.945278,-118.401367,1659,187636.87270245
p_3592,33.945243,-118.40136,1660,187640.8085131
p_3592,33.944997,-118.404091,1661,187894.74380475
p_3592,33.9448426866897,-118.406749431552,1662,188141.09619406
p_3592,33.944846,-118.40676,1663,188142.1400268
p_3592,33.944738,-118.407897,1664,188247.92989529
p_3592,33.944686,-118.408052,1665,188263.37614217
p_3592,33.944578,-118.408186,1666,188280.60869792
p_3592,33.944432,-118.40827,1667,188298.56874906
p_3592,33.943934,-118.408216,1668,188354.03270673
p_3592,33.9439349857993,-118.408158787593,1669,188359.32286289
p_3592,33.9428155651303,-118.407904086949,1670,188485.70334709
p_3592,33.9426225494745,-118.407775185788,1671,188510.20583611
p_3592,33.9425514481325,-118.407601223623,1672,188528.11780134
p_3592,33.942634,-118.406555,1673,188625.27040014
p_3592,33.942928,-118.403876,1674,188875.07283435
p_3592,33.943171,-118.401601,1675,189087.10854086
p_3592,33.943157,-118.401573,1676,189090.12711745
p_3592,33.943206,-118.401123,1677,189132.08147901
p_3592,33.943374,-118.39949,1678,189284.19178947
p_3592,33.94347,-118.398681,1679,189359.7348574
p_3649,33.945243,-118.40136,1,0
p_3649,33.944997,-118.404091,2,253.93529165
p_3649,33.9448426866897,-118.406749431552,3,500.28768096
p_3649,33.944846,-118.40676,4,501.3315137
p_3649,33.944738,-118.407897,5,607.12138219
p_3649,33.944686,-118.408052,6,622.56762907
p_3649,33.944578,-118.408186,7,639.80018482
p_3649,33.944432,-118.40827,8,657.76023596
p_3649,33.943934,-118.408216,9,713.22419363
p_3649,33.9439349857993,-118.408158787593,10,718.51434979
p_3649,33.9428155651303,-118.407904086949,11,844.89483399
p_3649,33.9426225494745,-118.407775185788,12,869.39732301
p_3649,33.9425514481325,-118.407601223623,13,887.30928824
p_3649,33.942634,-118.406555,14,984.46188704
p_3649,33.942928,-118.403876,15,1234.26432125
p_3649,33.943171,-118.401601,16,1446.30002776
p_3649,33.943157,-118.401573,17,1449.31860435
p_3649,33.943206,-118.401123,18,1491.27296591
p_3649,33.943374,-118.39949,19,1643.38327637
p_3649,33.94347,-118.398681,20,1718.9263443
p_3649,33.94347,-118.398689,21,1719.66591181
p_3649,33.943508,-118.398338,22,1752.38704575
p_3649,33.943562,-118.398148,23,1770.94496497
p_3649,33.943642,-118.397964,24,1790.13047308
p_3649,33.943741,-118.397774,25,1810.84532721
p_3649,33.943939,-118.39756,26,1840.40423717
p_3649,33.943951,-118.397545,27,1842.32637053
p_3649,33.944099,-118.397423,28,1862.2436432
p_3649,33.944256,-118.39711,29,1896.01529004
p_3649,33.944328,-118.396904,30,1916.6657956
p_3649,33.944382,-118.396675,31,1938.6667471
p_3649,33.944412,-118.396523,32,1953.10702117
p_3649,33.944519,-118.395844,33,2016.98928832
p_3649,33.944527,-118.39566,34,2034.02226216
p_3649,33.944511,-118.395523,35,2046.81094355
p_3649,33.944462,-118.395386,36,2060.59287432
p_3649,33.944351,-118.395248,37,2078.3226044
p_3649,33.944225,-118.395195,38,2093.13264026
p_3649,33.944099,-118.395195,39,2107.10873387
p_3649,33.943996,-118.395233,40,2119.06151596
p_3649,33.943909,-118.395302,41,2130.62930849
p_3649,33.943825,-118.395439,42,2146.35244313
p_3649,33.943798,-118.395538,43,2155.98210729
p_3649,33.943798,-118.395668,44,2168.00003327
p_3649,33.94384,-118.395798,45,2180.88932873
p_3649,33.943893,-118.395889,46,2191.15244366
p_3649,33.943977,-118.395981,47,2203.76785266
p_3649,33.944065,-118.396019,48,2214.1418264
p_3649,33.944336,-118.396095,49,2245.0116739
p_3649,33.947334,-118.396095,50,2577.55405515
p_3649,33.948357,-118.396133,51,2691.08105191
p_3649,33.94902,-118.396111,52,2764.65009379
p_3649,33.94931,-118.396103,53,2796.82581911
p_3649,33.95092,-118.396111,54,2975.41094154
p_3649,33.951321,-118.396111,55,3019.89046441
p_3649,33.952129,-118.396095,56,3109.52725039
p_3649,33.952629,-118.396118,57,3165.02874825
p_3649,33.953312,-118.396126,58,3240.79176685
p_3649,33.953415,-118.396126,59,3252.21668587
p_3649,33.954185,-118.396133,60,3337.62873164
p_3649,33.954601,-118.396133,61,3383.77210163
p_3649,33.955536,-118.396149,62,3487.49431827
p_3649,33.955921,-118.396141,63,3530.20553076
p_3649,33.957954,-118.396141,64,3755.70916068
p_3649,33.958519,-118.396149,65,3818.38424479
p_3649,33.959625,-118.396149,66,3941.06358632
p_3649,33.959698,-118.396172,67,3949.43527759
p_3649,33.959805,-118.39621,68,3961.81268322
p_3649,33.961727,-118.39621,69,4175.00414743
p_3649,33.962223,-118.396194,70,4230.04118137
p_3649,33.962868,-118.396179,71,4301.59911537
p_3649,33.96349,-118.396172,72,4370.59545926
p_3649,33.96413,-118.396156,73,4441.60076857
p_3649,33.966209,-118.396118,74,4672.23384355
p_3649,33.966614,-118.396088,75,4717.24264535
p_3649,33.966976,-118.396042,76,4757.62076511
p_3649,33.967716,-118.395927,77,4840.3881319
p_3649,33.968052,-118.395874,78,4877.97836001
p_3649,33.969402,-118.395531,79,5031.04131069
p_3649,33.969948,-118.39537,80,5093.4056257
p_3649,33.970551,-118.395226,81,5161.60257808
p_3649,33.970959,-118.395126,82,5207.79266565
p_3649,33.971638,-118.39492,83,5285.47744349
p_3649,33.971684,-118.394905,84,5290.76480463
p_3649,33.972023,-118.394821,85,5329.16026746
p_3649,33.972355,-118.394737,86,5366.79563561
p_3649,33.972424,-118.394714,87,5374.73891317
p_3649,33.972561,-118.394684,88,5390.18604568
p_3649,33.972645,-118.394661,89,5399.74285233
p_3649,33.97303,-118.394562,90,5443.41681824
p_3649,33.973171,-118.394524,91,5459.44621176
p_3649,33.973961,-118.394325,92,5548.98347878
p_3649,33.974449,-118.394089,93,5607.34181647
p_3649,33.974567,-118.394005,94,5622.5594024
p_3649,33.974674,-118.39389,95,5638.49071076
p_3649,33.974747,-118.393784,96,5651.19983317
p_3649,33.974804,-118.393639,97,5666.01631047
p_3649,33.974838,-118.393448,98,5684.06541611
p_3649,33.974888,-118.392677,99,5755.53058936
p_3649,33.974884,-118.391731,100,5842.95343418
p_3649,33.974884,-118.391541,101,5860.51170794
p_3649,33.974892,-118.390724,102,5936.01749617
p_3649,33.974884,-118.389511,103,6048.11671939
p_3649,33.974884,-118.389343,104,6063.64192988
p_3649,33.974888,-118.388596,105,6132.67509359
p_3649,33.974888,-118.387276,106,6254.65888456
p_3649,33.974876,-118.38604,107,6368.8878341
p_3649,33.974895,-118.385834,108,6388.0410023
p_3649,33.974941,-118.385674,109,6403.68253924
p_3649,33.974995,-118.385559,110,6415.88165482
p_3649,33.975098,-118.385422,111,6432.9349775
p_3649,33.975193,-118.38533,112,6446.47464348
p_3649,33.975319,-118.385262,113,6461.7985351
p_3649,33.975407,-118.385223,114,6472.2037658
p_3649,33.975559,-118.385201,115,6489.18603458
p_3649,33.975655,-118.385208,116,6499.85417162
p_3649,33.975754,-118.385231,117,6511.03924694
p_3649,33.975872,-118.385284,118,6525.01439211
p_3649,33.975979,-118.385353,119,6538.48742583
p_3649,33.976093,-118.38549,120,6556.38102878
p_3649,33.976204,-118.385696,121,6579.05226941
p_3649,33.976788,-118.386948,122,6711.65007831
p_3649,33.977062,-118.387611,123,6780.04188148
p_3649,33.977837,-118.389587,124,6981.86573154
p_3649,33.978519,-118.390999,125,7132.68994972
p_3649,33.978973,-118.391747,126,7218.21014454
p_3649,33.979691,-118.39257,127,7328.33106455
p_3649,33.980713,-118.393425,128,7466.50909987
p_3649,33.981937,-118.394402,129,7629.5536662
p_3649,33.982491,-118.394836,130,7702.93269984
p_3649,33.983047,-118.395279,131,7776.95411658
p_3649,33.984818,-118.396637,132,8010.05417271
p_3649,33.987629,-118.398842,133,8382.52040951
p_3649,33.987976,-118.399109,134,8428.23803545
p_3649,33.989338,-118.400192,135,8609.44832604
p_3649,33.989609,-118.400406,136,8645.42834029
p_3649,33.991989,-118.40229,137,8961.6470231
p_3649,33.992172,-118.402435,138,8985.96822132
p_3649,33.993904,-118.403824,139,9217.00592468
p_3649,33.994057,-118.403946,140,9237.37920665
p_3649,33.994305,-118.404152,141,9270.83019262
p_3649,33.994965,-118.404678,142,9358.70070933
p_3649,33.998714,-118.40757,143,9852.98618593
p_3649,34.000168,-118.408821,144,10051.40237127
p_3649,34.000313,-118.408928,145,10070.2810095
p_3649,34.001381,-118.409775,146,10212.25605382
p_3649,34.001717,-118.410042,147,10256.9491588
p_3649,34.003017,-118.411049,148,10428.55269332
p_3649,34.003468,-118.411385,149,10487.42621258
p_3649,34.006016,-118.413414,150,10826.56202213
p_3649,34.006321,-118.413673,151,10867.99885546
p_3649,34.007957,-118.41494,152,11083.93831424
p_3649,34.008244,-118.415161,153,11121.75667833
p_3649,34.008392,-118.415283,154,11141.66928851
p_3649,34.009102,-118.415848,155,11236.1487119
p_3649,34.009766,-118.416382,156,11324.79382376
p_3649,34.011852,-118.418053,157,11602.93836362
p_3649,34.011951,-118.418129,158,11615.97193126
p_3649,34.012527,-118.418579,159,11692.19492704
p_3649,34.020119,-118.424538,160,12698.24256731
p_3649,34.020351,-118.424721,161,12729.03110606
p_3649,34.023342,-118.427094,162,13126.65925304
p_3649,34.024788,-118.428299,163,13321.88305104
p_3649,34.026009,-118.429237,164,13482.65642474
p_3649,34.02676,-118.42981,165,13581.34755655
p_3649,34.02697,-118.429985,166,13609.69926654
p_3649,34.028996,-118.431595,167,13879.16615123
p_3649,34.031754,-118.433876,168,14250.60358812
p_3649,34.032383,-118.434654,169,14350.75404166
p_3649,34.033653,-118.436348,170,14561.27295383
p_3649,34.034027,-118.436775,171,14618.50892239
p_3649,34.034466,-118.437164,172,14679.02092573
p_3649,34.034843,-118.437462,173,14729.08153836
p_3649,34.035324,-118.437775,174,14789.76200549
p_3649,34.035831,-118.438057,175,14851.73681557
p_3649,34.036953,-118.438568,176,14984.83814184
p_3649,34.03722,-118.43869,177,15016.5250192
p_3649,34.037479,-118.438812,178,15047.38409519
p_3649,34.037743,-118.43895,179,15079.32044926
p_3649,34.037979,-118.439079,180,15108.08124837
p_3649,34.038208,-118.439209,181,15136.17648166
p_3649,34.038448,-118.439339,182,15165.37951851
p_3649,34.038685,-118.439476,183,15194.55394365
p_3649,34.038948,-118.439659,184,15228.26770091
p_3649,34.039227,-118.439873,185,15264.98634403
p_3649,34.039471,-118.440063,186,15297.24086946
p_3649,34.040344,-118.440788,187,15414.9658522
p_3649,34.043274,-118.443298,188,15814.14807881
p_3649,34.046879,-118.44648,189,16310.36236318
p_3649,34.047134,-118.446701,190,16345.24016862
p_3649,34.048042,-118.447464,191,16468.1523994
p_3649,34.048382,-118.447739,192,16513.6173832
p_3649,34.04866,-118.447937,193,16549.46600292
p_3649,34.049004,-118.448166,194,16593.09021183
p_3649,34.04929,-118.448334,195,16628.40350373
p_3649,34.049446,-118.448425,196,16647.63955345
p_3649,34.049709,-118.448563,197,16679.47356432
p_3649,34.049934,-118.448677,198,16706.56008107
p_3649,34.050159,-118.448769,199,16732.92376531
p_3649,34.050365,-118.448853,200,16757.05431046
p_3649,34.05061,-118.448936,201,16785.29035038
p_3649,34.051247,-118.44915,202,16858.65909998
p_3649,34.051998,-118.449409,203,16945.32684763
p_3649,34.052284,-118.449516,204,16978.55355239
p_3649,34.05254,-118.449615,205,17008.38478193
p_3649,34.052776,-118.44973,206,17036.63399773
p_3649,34.05302,-118.449852,207,17065.94963936
p_3649,34.053261,-118.449997,208,17095.84699201
p_3649,34.053482,-118.450142,209,17123.77837064
p_3649,34.053711,-118.450302,210,17153.16295332
p_3649,34.053928,-118.45047,211,17181.79805569
p_3649,34.054134,-118.450645,212,17209.78347884
p_3649,34.055618,-118.451942,213,17413.34094871
p_3649,34.055927,-118.452209,214,17455.56002611
p_3649,34.056236,-118.452477,215,17497.83302457
p_3649,34.056458,-118.452667,216,17528.06702891
p_3649,34.056671,-118.452843,217,17556.74190016
p_3649,34.056892,-118.453018,218,17586.10130506
p_3649,34.057102,-118.453186,219,17614.08657022
p_3649,34.059479,-118.454964,220,17924.67272913
p_3649,34.060783,-118.45607,221,18101.72493694
p_3649,34.061104,-118.456345,222,18145.45538087
p_3649,34.064342,-118.459091,223,18585.0763697
p_3649,34.065125,-118.459778,224,18692.61978308
p_3649,34.067032,-118.461517,225,18958.16865705
p_3649,34.067169,-118.461632,226,18976.70596327
p_3649,34.068913,-118.463196,227,19218.09196672
p_3649,34.070419,-118.464523,228,19425.241496
p_3649,34.070736,-118.464806,229,19469.04614003
p_3649,34.071053,-118.465073,230,19511.98632155
p_3649,34.072273,-118.466057,231,19674.96943749
p_3649,34.074219,-118.467537,232,19930.42456085
p_3649,34.075394,-118.468437,233,20084.98359842
p_3649,34.075546,-118.468552,234,20104.90716157
p_3649,34.075634,-118.468613,235,20116.17592539
p_3649,34.077137,-118.469856,236,20318.5575597
p_3649,34.077457,-118.470108,237,20360.99527101
p_3649,34.077778,-118.470383,238,20404.72290689
p_3649,34.078094,-118.470665,239,20448.3821542
p_3649,34.0784,-118.470955,240,20491.60920448
p_3649,34.079708,-118.472237,241,20678.83104778
p_3649,34.079967,-118.472473,242,20714.8843916
p_3649,34.080227,-118.472702,243,20750.64047534
p_3649,34.080494,-118.472916,244,20786.23930659
p_3649,34.080772,-118.473122,245,20822.46656477
p_3649,34.081059,-118.473312,246,20858.81217586
p_3649,34.081345,-118.473495,247,20894.75252786
p_3649,34.081627,-118.473663,248,20929.66529818
p_3649,34.081924,-118.473824,249,20965.80589631
p_3649,34.082226,-118.473969,250,21001.87923127
p_3649,34.082527,-118.474098,251,21037.32665748
p_3649,34.08284,-118.474228,252,21074.0605933
p_3649,34.083145,-118.474335,253,21109.30426143
p_3649,34.083454,-118.474426,254,21144.5937577
p_3649,34.083778,-118.47451,255,21181.35978639
p_3649,34.084091,-118.474579,256,21216.65817846
p_3649,34.084419,-118.47464,257,21253.47422857
p_3649,34.088535,-118.475174,258,21712.68943443
p_3649,34.088707,-118.475197,259,21731.88607522
p_3649,34.089764,-118.475342,260,21849.89392512
p_3649,34.092106,-118.475716,261,22111.96081609
p_3649,34.094315,-118.476028,262,22358.67792992
p_3649,34.094566,-118.476067,263,22386.75152848
p_3649,34.094818,-118.47612,264,22415.12906387
p_3649,34.095066,-118.476189,265,22443.36555178
p_3649,34.095329,-118.47628,266,22473.72319302
p_3649,34.095577,-118.476379,267,22502.70971979
p_3649,34.095818,-118.476501,268,22531.71639067
p_3649,34.096058,-118.476631,269,22560.91631766
p_3649,34.096275,-118.476753,270,22587.48958102
p_3649,34.096882,-118.477043,271,22659.94384204
p_3649,34.097427,-118.477394,272,22728.52782719
p_3649,34.09782,-118.477585,273,22775.54927874
p_3649,34.098057,-118.477676,274,22803.14689469
p_3649,34.098312,-118.47776,275,22832.47542246
p_3649,34.098553,-118.477821,276,22859.79434907
p_3649,34.098812,-118.477875,277,22888.95264863
p_3649,34.099072,-118.477905,278,22917.9254926
p_3649,34.099342,-118.477921,279,22947.91139117
p_3649,34.099609,-118.477913,280,22977.53734712
p_3649,34.099861,-118.477898,281,23005.52449134
p_3649,34.100121,-118.477859,282,23034.58844766
p_3649,34.100372,-118.477806,283,23062.85669493
p_3649,34.100632,-118.477737,284,23092.39144722
p_3649,34.100883,-118.477661,285,23121.10306503
p_3649,34.101746,-118.477394,286,23219.95029821
p_3649,34.102016,-118.477325,287,23250.56912948
p_3649,34.102257,-118.477264,288,23277.88802136
p_3649,34.102516,-118.477226,289,23306.83058502
p_3649,34.102783,-118.477196,290,23336.57644477
p_3649,34.103043,-118.477188,291,23365.4261944
p_3649,34.103306,-118.477196,292,23394.60861025
p_3649,34.103565,-118.477211,293,23423.37131366
p_3649,34.103821,-118.477249,294,23451.98358357
p_3649,34.104076,-118.477303,295,23480.70478402
p_3649,34.104332,-118.477371,296,23509.78633798
p_3649,34.104584,-118.477455,297,23538.79393407
p_3649,34.104836,-118.477554,298,23568.20160716
p_3649,34.10508,-118.477676,299,23597.51481426
p_3649,34.105316,-118.477806,300,23626.31028849
p_3649,34.105549,-118.477959,301,23655.75996073
p_3649,34.105774,-118.478119,302,23684.75743156
p_3649,34.109802,-118.481087,303,24208.80667652
p_3649,34.110023,-118.481247,304,24237.42278483
p_3649,34.110245,-118.481392,305,24265.44750259
p_3649,34.110489,-118.481537,306,24295.63900332
p_3649,34.110737,-118.481667,307,24325.64942016
p_3649,34.110981,-118.481773,308,24354.42776948
p_3649,34.111233,-118.481857,309,24383.43523277
p_3649,34.111481,-118.481926,310,24411.6715152
p_3649,34.111748,-118.481972,311,24441.59088097
p_3649,34.112003,-118.482002,312,24470.01170937
p_3649,34.112259,-118.482018,313,24498.44670393
p_3649,34.112518,-118.482025,314,24527.18338646
p_3649,34.112778,-118.48201,315,24556.0569222
p_3649,34.117363,-118.48172,316,25065.34887629
p_3649,34.117634,-118.481697,317,25095.48421673
p_3649,34.117897,-118.481651,318,25124.96442356
p_3649,34.118145,-118.48159,319,25153.04343991
p_3649,34.118393,-118.481506,320,25181.62343514
p_3649,34.118645,-118.481415,321,25210.80991461
p_3649,34.118896,-118.481308,322,25240.35013435
p_3649,34.119133,-118.481186,323,25268.94728689
p_3649,34.119373,-118.481041,324,25298.74108443
p_3649,34.119583,-118.480904,325,25325.24318157
p_3649,34.119808,-118.480721,326,25355.37501449
p_3649,34.121201,-118.479553,327,25543.75350898
p_3649,34.126228,-118.475525,328,26213.83840095
p_3649,34.126572,-118.47522,329,26261.24777857
p_3649,34.126774,-118.475067,330,26287.72918592
p_3649,34.126999,-118.474907,331,26316.72485389
p_3649,34.127228,-118.474754,332,26345.78423984
p_3649,34.127464,-118.474602,333,26375.48107366
p_3649,34.127701,-118.474464,334,26404.69019276
p_3649,34.127949,-118.474335,335,26434.66296643
p_3649,34.128193,-118.474213,336,26463.97509203
p_3649,34.128452,-118.474098,337,26494.60055579
p_3649,34.128693,-118.473999,338,26522.85023344
p_3649,34.128952,-118.473907,339,26552.80696462
p_3649,34.134274,-118.47213,340,27165.48228885
p_3649,34.13657,-118.471367,341,27429.71067832
p_3649,34.136841,-118.471291,342,27460.57783932
p_3649,34.137104,-118.471222,343,27490.43721279
p_3649,34.137352,-118.471169,344,27518.37755576
p_3649,34.137615,-118.471123,345,27547.85771365
p_3649,34.137886,-118.471085,346,27578.12199638
p_3649,34.138142,-118.471054,347,27606.66235472
p_3649,34.138401,-118.471039,348,27635.42519389
p_3649,34.138676,-118.471031,349,27665.93846188
p_3649,34.138943,-118.471024,350,27695.56244556
p_3649,34.139202,-118.471039,351,27724.32528785
p_3649,34.139458,-118.471062,352,27752.80119171
p_3649,34.139725,-118.471085,353,27782.49401887
p_3649,34.139988,-118.471115,354,27811.79819802
p_3649,34.141163,-118.47126,355,27942.81931973
p_3649,34.14143,-118.471291,356,27972.57396925
p_3649,34.141956,-118.471321,357,28030.98606233
p_3649,34.142193,-118.471329,358,28057.28562894
p_3649,34.142479,-118.471321,359,28089.01874651
p_3649,34.14275,-118.471313,360,28119.08846572
p_3649,34.143005,-118.471291,361,28147.44701559
p_3649,34.143269,-118.471268,362,28176.80793851
p_3649,34.143528,-118.471237,363,28205.67942369
p_3649,34.143803,-118.471191,364,28236.47740577
p_3649,34.144062,-118.471138,365,28265.61984944
p_3649,34.144325,-118.471085,366,28295.19979937
p_3649,34.144588,-118.471016,367,28325.05908806
p_3649,34.14484,-118.47094,368,28353.8775948
p_3649,34.1451,-118.470863,369,28383.57955017
p_3649,34.145351,-118.470772,370,28412.65916468
p_3649,34.145603,-118.47068,371,28441.87164975
p_3649,34.145844,-118.470581,372,28470.1208019
p_3649,34.146099,-118.470474,373,28500.07865695
p_3649,34.146351,-118.470352,374,28530.21127387
p_3649,34.146591,-118.47023,375,28559.11333211
p_3649,34.146832,-118.470108,376,28588.11758538
p_3649,34.148285,-118.469337,377,28764.27958838
p_3649,34.148712,-118.469109,378,28816.10215829
p_3649,34.149391,-118.46875,379,28898.37588954
p_3649,34.149712,-118.468613,380,28936.15796941
p_3649,34.150173,-118.468414,381,28990.48790631
p_3649,34.150761,-118.468231,382,29057.85988266
p_3649,34.151287,-118.468094,383,29117.55872617
p_3649,34.151814,-118.468002,384,29176.62874492
p_3649,34.152393,-118.467934,385,29241.15981797
p_3649,34.152969,-118.467903,386,29305.11662683
p_3649,34.153267,-118.467911,387,29338.18055459
p_3649,34.153969,-118.467987,388,29416.36478418
p_3649,34.154285,-118.46804,389,29451.75624561
p_3649,34.154804,-118.46814,390,29510.06031355
p_3649,34.155094,-118.468216,391,29542.98323045
p_3649,34.155407,-118.46833,392,29579.25947312
p_3649,34.155499,-118.468361,393,29589.85742605
p_3649,34.156395,-118.468697,394,29693.96413216
p_3649,34.157047,-118.468925,395,29769.28146661
p_3649,34.157558,-118.469078,396,29827.69376176
p_3649,34.1581,-118.469215,397,29889.12821148
p_3649,34.158543,-118.469307,398,29938.99503195
p_3649,34.158985,-118.469368,399,29988.34560954
p_3649,34.159534,-118.469398,400,30049.30638068
p_3649,34.160469,-118.469421,401,30153.04319914
p_3649,34.16272,-118.46946,402,30402.7619631
p_3649,34.162971,-118.469467,403,30430.61170182
p_3649,34.164726,-118.469482,404,30625.29060245
p_3649,34.165325,-118.469482,405,30691.73489923
p_3649,34.165699,-118.46946,406,30733.27055479
p_3649,34.166023,-118.469414,407,30769.45978907
p_3649,34.166325,-118.469353,408,30803.42814312
p_3649,34.166763,-118.469223,409,30853.4702324
p_3649,34.167301,-118.469009,410,30916.32548374
p_3649,34.167622,-118.468849,411,30954.86765188
p_3649,34.168999,-118.468086,412,31123.03419332
p_3649,34.169365,-118.467903,413,31166.99949478
p_3649,34.169918,-118.467712,414,31230.81906498
p_3649,34.17028,-118.467621,415,31271.84126904
p_3649,34.170731,-118.46756,416,31322.18380479
p_3649,34.171116,-118.467552,417,31364.8964826
p_3649,34.174683,-118.467651,418,31760.6730517
p_3649,34.175121,-118.467674,419,31809.30469394
p_3649,34.175579,-118.467735,420,31860.41892533
p_3649,34.17662,-118.468063,421,31979.78627089
p_3649,34.177414,-118.468391,422,32072.90770053
p_3649,34.177917,-118.468636,423,32133.1017266
p_3649,34.178421,-118.468948,424,32195.97373876
p_3649,34.179016,-118.469368,425,32272.49399055
p_3649,34.182507,-118.471954,426,32727.23614067
p_3649,34.183231,-118.472511,427,32822.55835499
p_3649,34.183712,-118.472855,428,32884.62628021
p_3649,34.184162,-118.473152,429,32941.55846488
p_3649,34.184395,-118.473305,430,32971.00214724
p_3649,34.184708,-118.473473,431,33009.01935747
p_3649,34.185074,-118.473648,432,33052.70588466
p_3649,34.185505,-118.473793,433,33102.34827386
p_3649,34.185783,-118.4739,434,33134.72470804
p_3649,34.186131,-118.473976,435,33173.95746918
p_3649,34.186401,-118.474022,436,33204.20611778
p_3649,34.186676,-118.474045,437,33234.78429406
p_3649,34.186871,-118.474052,438,33256.42444072
p_3649,34.189457,-118.474129,439,33543.36633339
p_3649,34.19371,-118.474174,440,34015.1522133
p_3649,34.194122,-118.474182,441,34060.85962995
p_3649,34.196472,-118.474213,442,34321.55119804
p_3649,34.19701,-118.474174,443,34381.3375199
p_3649,34.197502,-118.474106,444,34436.27180489
p_3649,34.19791,-118.474037,445,34481.974257
p_3649,34.198765,-118.473854,446,34578.30413746
p_3649,34.199039,-118.473801,447,34609.08791471
p_3649,34.200432,-118.473503,448,34766.02990766
p_3649,34.200996,-118.473289,449,34831.62764619
p_3649,34.201412,-118.47319,450,34878.66633186
p_3649,34.202229,-118.47303,451,34970.48482279
p_3649,34.202343,-118.472961,452,34984.63941177
p_3649,34.202408,-118.472862,453,34996.26871072
p_3649,34.20245,-118.472725,454,35009.7274131
p_3649,34.20245,-118.47261,455,35020.32639287
p_3649,34.202435,-118.472504,456,35030.23656794
p_3649,34.202377,-118.472412,457,35040.88031102
p_3649,34.202286,-118.472313,458,35054.48722424
p_3649,34.202194,-118.472267,459,35065.53802763
p_3649,34.20208,-118.47226,460,35078.20004324
p_3649,34.201603,-118.472366,461,35132.00612531
p_3649,34.201488,-118.472397,462,35145.07866973
p_3649,34.201252,-118.472466,463,35172.01858331
p_3649,34.201248,-118.47319,464,35238.74849397
p_3649,34.201248,-118.473778,465,35292.9423075
p_3649,34.201244,-118.474373,466,35347.78308176
p_3649,34.201244,-118.47493,467,35399.11974088
p_3649,34.201252,-118.477356,468,35622.71706583
p_3649,34.201252,-118.478836,469,35759.12325671
p_3649,34.201256,-118.479301,470,35801.98290299
p_3649,34.201233,-118.482628,471,36108.6309741
p_3649,34.201229,-118.483665,472,36204.20852768
p_3649,34.201736,-118.483658,473,36260.45172557
p_3649,34.202991,-118.483658,474,36399.66391384
p_3649,34.203209,-118.483665,475,36423.85439935
p_3649,34.203896,-118.483665,476,36500.06060805
p_3649,34.204102,-118.483673,477,36522.92327166
p_3649,34.204624,-118.483673,478,36580.82668681
p_3649,34.204811,-118.483681,479,36601.58296473
p_3649,34.205009,-118.483673,480,36623.55870295
p_3649,34.205532,-118.483673,481,36681.57305278
p_3649,34.205719,-118.483665,482,36702.32933349
p_3649,34.206429,-118.483681,483,36781.10067723
p_3649,34.206814,-118.483681,484,36823.8072348
p_3649,34.20734,-118.483688,485,36882.15794644
p_3649,34.207527,-118.483688,486,36902.9011343
p_3649,34.207886,-118.483681,487,36942.72884473
p_3649,34.2094,-118.483681,488,37110.67105126
p_3649,34.2094,-118.483147,489,37159.88314412
p_3649,34.209412,-118.483009,490,37172.67034653
p_3649,34.209496,-118.482948,491,37183.55261594
p_3649,34.209675,-118.482948,492,37203.40840167
p_3649,34.210266,-118.482941,493,37268.96895043
p_3649,34.210308,-118.482941,494,37273.62785041
p_3649,34.210304,-118.483154,495,37293.26219716
p_3649,34.210304,-118.483681,496,37341.82866911
p_3649,34.214756,-118.483681,497,37835.67224778
p_3649,34.215347,-118.483688,498,37901.23285056
p_3649,34.219109,-118.483688,499,38318.53765032
p_3649,34.220016,-118.483681,500,38419.14992469
p_3649,34.220322,-118.483681,501,38453.09339361
p_3649,34.221203,-118.483688,502,38550.82166279
p_3649,34.22134,-118.483696,503,38566.03644619
p_3649,34.221344,-118.483528,504,38581.52307586
p_3649,34.221344,-118.482681,505,38659.5694458
p_3649,34.221348,-118.481453,506,38772.72372782
p_3649,34.221355,-118.48082,507,38831.05634329
p_3649,34.221375,-118.477562,508,39131.27116422
p_3649,34.221378,-118.477135,509,39170.61824701
p_3649,34.221378,-118.476936,510,39188.95499008
p_3649,34.221386,-118.476479,511,39231.0743455
p_3649,34.221386,-118.475731,512,39299.99837826
p_3649,34.22139,-118.475586,513,39313.36668564
